month,quarter,category,brand,is_zoetis,channel,geo_level,geo,true_sales,true_units
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,85989.83,5733
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,369755.94,24650
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,318313.57,21221
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,491277.87,32752
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,292430.28,19495
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,345442.62,23030
2025-05,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1447464.34,96498
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1200780.5,80052
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1838237.25,122549
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1250387.1,83359
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1301017.9,86735
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5590422.75,372695
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,76143.24,5076
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,120478.74,8032
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,76407.57,5094
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,84913.31,5661
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,357942.86,23863
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,338495.42,22566
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,535384.01,35692
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,322334.01,21489
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,350191.24,23346
2025-06,2025-Q2,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1546404.69,103094
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1193934.0,79596
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1840424.3,122695
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1108010.23,73867
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1296296.91,86420
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5438665.45,362578
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,74508.0,4967
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,118523.01,7902
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,72874.89,4858
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,78763.06,5251
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,344668.96,22978
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,328595.63,21906
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,529342.43,35289
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,332963.8,22198
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,343374.51,22892
2025-07,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1534276.37,102285
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1202464.28,80164
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1761448.64,117430
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1066873.43,71125
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1176582.95,78439
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5207369.31,347158
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,72184.02,4812
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,108485.38,7232
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,67368.51,4491
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,70732.1,4715
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,318770.01,21251
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,312552.95,20837
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,511102.4,34073
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,309320.7,20621
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,344699.08,22980
2025-08,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1477675.13,98512
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1076394.65,71760
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1708830.34,113922
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1066772.31,71118
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1216835.67,81122
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5068832.98,337922
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,67265.7,4484
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,100568.58,6705
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,62367.8,4158
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,67092.0,4473
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,297294.08,19820
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,329071.19,21938
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,486596.62,32440
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,296123.95,19742
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,342070.56,22805
2025-09,2025-Q3,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1453862.31,96924
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1146535.95,76436
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1761138.55,117409
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1114615.41,74308
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1148764.67,76584
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5171054.57,344737
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,70662.79,4711
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,109785.65,7319
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,66822.24,4455
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,74334.39,4956
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,321605.07,21440
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,342804.77,22854
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,532273.62,35485
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,340677.77,22712
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,359416.18,23961
2025-10,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1575172.34,105011
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1203330.08,80222
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1798699.19,119913
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1118392.28,74559
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1201563.3,80104
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5321984.84,354799
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,72035.68,4802
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,116351.13,7757
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,65832.45,4389
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,73305.15,4887
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,327524.41,21835
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,361020.07,24068
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,551453.15,36764
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,337968.51,22531
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,379107.6,25274
2025-11,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1629549.32,108637
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1095603.09,73040
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1751080.92,116739
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1076093.85,71740
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1183247.89,78883
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5106025.75,340402
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,66782.74,4452
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,105071.26,7005
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,60671.99,4045
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,67212.77,4481
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,299738.75,19983
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,360846.76,24056
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,541723.78,36115
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,335568.26,22371
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,378746.14,25250
2025-12,2025-Q4,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1616884.94,107792
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1197352.83,79824
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1781727.51,118782
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1052152.04,70143
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1241786.78,82786
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5273019.16,351535
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,69353.25,4624
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,106291.29,7086
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,62338.88,4156
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,70233.6,4682
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,308217.01,20548
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,370536.4,24702
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,540419.63,36028
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,374847.02,24990
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,369879.58,24659
2026-01,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1655682.63,110379
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1269775.1,84652
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1979787.21,131986
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1203887.18,80259
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1384425.79,92295
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5837875.28,389192
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,75649.01,5043
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,111559.69,7437
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,67242.91,4483
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,73485.51,4899
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,327937.12,21862
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,422295.0,28153
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,597030.32,39802
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,376085.55,25072
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,432917.48,28861
2026-02,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1828328.36,121889
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Northeast,1232820.23,82188
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,South,1908259.84,127217
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,Midwest,1132397.41,75493
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,Region,West,1292493.71,86166
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Veterinary,National,National,5565971.19,371065
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Northeast,69173.36,4612
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,South,108345.73,7223
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,Midwest,67480.44,4499
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,Region,West,68409.49,4561
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,Retail,National,National,313409.02,20894
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Northeast,436557.05,29104
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,South,603600.17,40240
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,Midwest,404192.93,26946
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,Region,West,430043.76,28670
2026-03,2026-Q1,Petcare Diagnostics,PetLab Analyzer,False,E-commerce,National,National,1874393.91,124960
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,Northeast,791168.19,65931
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,South,1195957.79,99663
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,Midwest,735914.29,61326
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,West,772991.58,64416
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,National,National,3496031.85,291336
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,Northeast,250762.66,20897
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,South,380075.05,31673
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,Midwest,233224.23,19435
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,West,254062.19,21172
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,National,National,1118124.13,93177
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,Northeast,167678.79,13973
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,South,255782.97,21315
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,Midwest,164189.59,13682
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,West,172399.94,14367
2024-04,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,National,National,760051.3,63338
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,Northeast,718542.02,59879
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,South,1138315.79,94860
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,Midwest,663931.47,55328
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,West,799773.99,66648
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,National,National,3320563.27,276714
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,Northeast,236384.35,19699
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,South,366407.8,30534
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,Midwest,228122.17,19010
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,West,253828.9,21152
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,National,National,1084743.22,90395
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,Northeast,167552.59,13963
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,South,248157.3,20680
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,Midwest,153454.86,12788
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,West,181929.77,15161
2024-05,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,National,National,751094.53,62591
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,Northeast,692272.5,57689
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,South,1074042.66,89504
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,Midwest,699949.1,58329
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,Region,West,752706.64,62726
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Veterinary,National,National,3218970.89,268248
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,Northeast,233419.03,19452
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,South,348002.38,29000
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,Midwest,222841.62,18570
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,Region,West,234746.34,19562
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,Retail,National,National,1039009.37,86584
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,Northeast,162317.36,13526
2024-06,2024-Q2,Petcare Diagnostics,VetSelect Dx,False,E-commerce,Region,South,249324.39,20777
